marquis	0.9968186638388123
venin	1.0
garagiste	0.9401197604790419
modernisme	0.9754098360655737
ovation	0.8596491228070176
écouteur	0.9296875
enveloppe	0.8737511353315168
pacs	0.8823529411764706
poésie	0.9181034482758621
soupçon	0.9769516728624535
détachement	0.8342911877394636
vertèbre	0.9215686274509803
lamentation	0.9176470588235294
séisme	0.9134328358208955
preuve	0.9610077984403119
dopage	0.9098228663446055
déferlement	0.908256880733945
gomme	0.9826086956521739
action	0.8568286342731454
module	0.8684263147370526
revolver	0.9222222222222223
gouffre	0.9520295202952029
urbanisme	0.9068015497201894
cerisier	0.9655172413793104
médecin	0.8986202759448111
baron	0.9217809867629362
aveuglement	0.9163879598662207
conso	0.944
acajou	1.0
enseignant	0.8280343931213757
pont	0.9454109178164367
hymne	0.9317738791423001
tresse	0.9912663755458515
narration	0.9722650231124808
fumée	0.973421926910299
contribution	0.6672665466906619
apôtre	0.9479638009049773
cylindre	0.9715004191114837
investisseur	0.9078054298642534
épiderme	0.9709762532981531
cumin	0.9516685845799769
consigne	0.9342514438027544
vidéoprojecteur	0.8833333333333333
immobilité	0.9265175718849841
frigo	0.9399656946826758
chemise	0.9612097304404996
brocante	0.896551724137931
aviron	0.9743589743589743
lourdeur	0.8208955223880597
accusation	0.8425720620842572
concitoyen	0.9708798017348204
câpre	0.8672985781990521
kit	0.9366379310344828
grossesse	0.9596039603960396
drosophile	0.9322033898305084
présentoir	0.8676470588235294
quittance	0.990990990990991
épilepsie	0.9575070821529745
ride	0.9768518518518519
diffamation	0.9371069182389937
autoradio	0.9504950495049505
facturation	0.6069042316258352
disqualification	0.8059701492537313
époque	0.9568086382723455
assaut	0.7805280528052805
acquisition	0.8082383523295341
joyau	0.9460154241645244
groupuscule	0.9795918367346939
troc	0.9457831325301205
instruction	0.6472705458908218
assaillant	0.984
décennie	0.8586482558139535
réfectoire	0.8
tablette	0.9638297872340426
répulsion	0.9557522123893806
aviateur	0.8351648351648352
pôle	0.9102179564087183
empereur	0.943717277486911
programme	0.8978204359128175
coke	0.9444444444444444
marqueur	0.9108469539375929
gazon	0.9521410579345088
cécité	0.9910714285714286
embarquement	0.7878787878787878
phénotype	0.9029850746268657
entraîneur	0.8444924406047516
horloge	0.94136460554371
scoop	0.9461538461538461
ennui	0.9700115340253749
dimanche	0.11737652469506099
argile	0.9826771653543307
revendication	0.7280061467537456
vidéothèque	0.8103448275862069
palier	0.8164556962025317
butte	0.9899328859060402
guillotine	0.9587628865979382
balai	0.9731543624161074
vendredi	0.07478504299140172
méthane	0.9662576687116564
fertilité	0.8544600938967136
