acquisition	0.5552422298547858
réfectoire	0.027061664544960316
cylindre	0.00946615194309999
facturation	0.44795028661423547
époque	0.4029289566296754
ennui	0.06620113452002933
troc	0.1865232413370976
cerisier	0.027436806323544165
butte	0.07673466872454092
vidéothèque	0.0688555180276378
contribution	0.052516003717771036
pôle	0.008472215004175691
aviateur	0.016567540434530275
détachement	0.057919005578672134
joyau	0.012009857251601017
hymne	0.030362938874718248
méthane	0.9357290103870752
coke	0.8185578759865247
brocante	0.11255641626540462
gouffre	0.03057926769435027
marquis	0.01772474640132271
médecin	0.01210335740844226
urbanisme	0.9427261029765702
marqueur	0.013783205091626023
kit	0.014688718687153919
consigne	0.030641685444525148
gomme	0.44927133001145164
guillotine	0.5645554109410732
immobilité	0.9505067975688449
preuve	0.17572444522125308
grossesse	0.21298148517045068
narration	0.4626358120695824
concitoyen	0.011544807003665182
écouteur	0.01489087988484044
conso	0.07851723417529444
épilepsie	0.8533623278548017
programme	0.011608218272864033
enveloppe	0.16449536535222228
autoradio	0.2526959228414197
lourdeur	0.3173644559726057
dimanche	0.01724661910012689
décennie	0.013564606928229748
disqualification	0.3674381024126417
garagiste	0.021922711222833298
frigo	0.06883928806112681
empereur	0.03476241768376416
palier	0.013133990109994758
fumée	0.5290569154134916
aviron	0.7448220776758929
revolver	0.029129096577598202
vidéoprojecteur	0.041361609712362475
pacs	0.07427126556040756
quittance	0.011217662860383644
assaillant	0.01303588699617777
présentoir	0.012378012115190386
lamentation	0.06470725445866274
balai	0.018857342114778027
répulsion	0.8357896324315133
soupçon	0.02229753594359553
aveuglement	0.5067136979067758
gazon	0.10058033053035162
diffamation	0.3674017441366
argile	0.8791438510768094
modernisme	0.6527025937104435
enseignant	0.012830112804856797
investisseur	0.012104522592681362
ovation	0.17088595301109671
phénotype	0.014942022582640851
drosophile	0.04371832375047351
tresse	0.03281300190854889
assaut	0.06210112211016569
instruction	0.2436202319046068
cécité	0.9147656608129241
épiderme	0.21705234021294761
scoop	0.02809501646120787
module	0.008411850055998772
câpre	0.02506102998257403
déferlement	0.03008706524237489
cumin	0.9465132668124843
poésie	0.029542238835091536
ride	0.021387997752764763
vertèbre	0.03152941947394031
chemise	0.20426162463920697
groupuscule	0.011679136470915676
apôtre	0.015215087282428258
action	0.2757860570874377
vendredi	0.017799009184946004
séisme	0.015099384959117617
embarquement	0.34796419412465257
dopage	0.5662455596174263
accusation	0.1103833031722884
baron	0.012763820687773694
acajou	0.9154557780828361
fertilité	0.9513542837516008
tablette	0.053855660751586695
venin	0.08341710526006132
pont	0.018394042542514342
horloge	0.3583269774559507
entraîneur	0.03432453180490028
revendication	0.047850292400773126
