immobilité	0.9584724849409423
disqualification	0.5524747944706934
épilepsie	0.9325090814855671
accusation	0.2582898971886338
preuve	0.1539142503461077
acajou	0.9274138569349202
contribution	0.08219902556498822
assaut	0.141370758728823
fumée	0.5754159176669861
méthane	0.9368260863122493
frigo	0.09162379140737187
tablette	0.0664230726907817
dimanche	0.031074145491679715
venin	0.09771076565094208
vertèbre	0.03424993215349823
consigne	0.05495638222311364
drosophile	0.09277934284046616
vidéoprojecteur	0.07661437883099753
médecin	0.0183743785100086
revendication	0.059887178030183674
horloge	0.5883519836818788
quittance	0.026466049143196908
câpre	0.032057360742250206
garagiste	0.03006569952956359
assaillant	0.021981492984908327
phénotype	0.027243341334711353
guillotine	0.6308080665426771
cerisier	0.03772017856671037
vidéothèque	0.10467930562950711
palier	0.02053979142161139
pont	0.02797903425718758
autoradio	0.5055634050005118
concitoyen	0.014100746856420146
argile	0.8956841741545103
gomme	0.4548752845300275
lourdeur	0.41255988807639005
écouteur	0.02698719714805357
kit	0.023581911407291867
ovation	0.43137859796462286
dopage	0.8410512456847943
détachement	0.10798896987199026
fertilité	0.9489153830145578
modernisme	0.8309797554748876
pacs	0.3123086447387645
brocante	0.22923535174192927
pôle	0.012004002320422012
acquisition	0.7383294245609404
module	0.01230076938634905
investisseur	0.02133669611072162
facturation	0.6753613499614012
narration	0.583907712990789
joyau	0.01587519834486605
groupuscule	0.015686232589606313
poésie	0.03261330302092356
enveloppe	0.40198502503494554
vendredi	0.021834430706948894
butte	0.09354308948103565
diffamation	0.6266579629785535
revolver	0.061099231335692915
instruction	0.46005458666816323
urbanisme	0.9587388669512201
répulsion	0.865245886747464
tresse	0.05052282145930411
chemise	0.1795744480288324
cécité	0.9161643130911608
apôtre	0.024127018444534205
déferlement	0.04667864648188272
embarquement	0.5186044721568357
troc	0.29426033739221863
marquis	0.019843029447259238
scoop	0.05061190344463215
cumin	0.9526193201859844
époque	0.7107331213579227
cylindre	0.012756796858738624
entraîneur	0.0913476783494899
ride	0.030802124963660686
gazon	0.15804146506961878
empereur	0.14424480466211556
balai	0.029929528567973693
ennui	0.16536957873714822
marqueur	0.019878525285972372
séisme	0.02047622854492705
lamentation	0.07946798359015267
aviateur	0.033218716290136036
réfectoire	0.06734290760500908
hymne	0.06696600707399997
présentoir	0.0198018594679514
programme	0.018935079403927437
grossesse	0.31301814469095596
décennie	0.01899598309549447
conso	0.14374011542636564
aveuglement	0.6775462107632465
aviron	0.8363663953590291
épiderme	0.606421929527198
coke	0.8633059305412574
enseignant	0.023917215462308152
gouffre	0.04633261245070683
soupçon	0.02692242524412672
baron	0.01837610147739716
action	0.4689631656801689
