gomme	0.7617015323965238
cécité	0.9231019079674029
assaillant	0.01805725745958497
répulsion	0.9331099695650132
vendredi	0.018859033616590287
détachement	0.13600584516911107
scoop	0.05247246424124362
lourdeur	0.5679149335641911
assaut	0.11378824630823708
marqueur	0.02352088795819937
concitoyen	0.01928567359507087
groupuscule	0.016478248861330775
épiderme	0.6439993106900046
empereur	0.15157461165091266
soupçon	0.03759981661290473
revolver	0.07502479057544763
acajou	0.9262244010813602
vidéoprojecteur	0.09920275459769488
contribution	0.15121785019155665
consigne	0.06144011415862595
gazon	0.2352644168848387
époque	0.8100928028681019
preuve	0.3141225922587441
urbanisme	0.9501261405098506
ennui	0.14977522762271717
grossesse	0.3134698157942318
immobilité	0.9683585920030404
brocante	0.27430978057555305
modernisme	0.8300583388757579
troc	0.32200741201959404
venin	0.1711782614134923
lamentation	0.16025866516485884
fertilité	0.9657204396284733
cylindre	0.016974189602737447
balai	0.03194700762796367
poésie	0.03495348769948276
drosophile	0.136300433763924
épilepsie	0.9534226667327244
instruction	0.5009297410778359
diffamation	0.6219087159100196
joyau	0.016797259230449606
câpre	0.1264908196629468
déferlement	0.06319270936119281
palier	0.02473074362014909
module	0.012653332583239436
acquisition	0.8063290298692177
décennie	0.021467369756457806
vertèbre	0.04909563979078214
investisseur	0.01824382204968775
horloge	0.6963231743239933
cerisier	0.04867080903068943
quittance	0.01826955396196185
cumin	0.9799878778321317
programme	0.01931825706685809
enseignant	0.017712813148235855
autoradio	0.46688966617992744
pacs	0.0678476450280749
garagiste	0.03495499697698016
disqualification	0.7012879315313965
aviron	0.8756421128934052
entraîneur	0.06568846865819847
apôtre	0.02350849839172022
baron	0.021677816597513347
kit	0.03472305442934417
dopage	0.8016919328656592
médecin	0.01676172273465174
action	0.5235944832416292
méthane	0.94118197631557
aveuglement	0.7923661590532075
frigo	0.14233900725844215
pôle	0.012155901558151952
enveloppe	0.45516725340661435
aviateur	0.026616377346018183
conso	0.23052835632633542
revendication	0.1148028038493858
séisme	0.02239503439293617
hymne	0.07840626142803021
phénotype	0.033808670959458255
tablette	0.12830938085655846
écouteur	0.02586198994639245
dimanche	0.02274131060418105
fumée	0.7878425406683495
présentoir	0.018243604252898088
facturation	0.7548082079369424
narration	0.7241967482307616
embarquement	0.5213259118492785
ride	0.03389677843130245
réfectoire	0.043398413150310254
accusation	0.3517125195810609
butte	0.10869557726500728
chemise	0.2662793990580898
gouffre	0.04306613989343994
marquis	0.029649532712969096
guillotine	0.7089916202782596
tresse	0.09190581887922174
pont	0.029207291039085245
coke	0.9078706142314794
vidéothèque	0.161627400489482
ovation	0.6130841332463525
argile	0.9460431396332798
